,Unnamed: 0,speaker,content,block,session
32574,5532,Ashley, Up to twelve points.,0,12117
32574,5532,Ashley,"//So,",0,12117
32574,5532,Ashley,"these are mine,",0,12117
32574,5532,Ashley,right?,0,12117
32575,5533,Vika, //Why is it taking so long today?,0,12117
32575,5533,Vika,Anyway...,0,12117
32576,5534,Oleg, Yes.,0,12117
32577,5535,Will, Eww!,0,12117
32578,5536,Vika, Which eww?,0,12117
32579,5537,Oleg, Only Will's data is empty.,0,12117
32580,5538,Will," Yes,",0,12117
32580,5538,Will,it's kind of weird.,0,12117
32581,5539,Vika, Very odd.,0,12117
32582,5540,Oleg, And the same with Vika.,0,12117
32583,5541,Salah," Vika,",0,12117
32583,5541,Salah,can I have the…,0,12117
32584,5542,Vika, Which flavor do you want?,0,12117
32585,5543,Salah, Any one.,0,12117
32585,5543,Salah,"The other,",0,12117
32585,5543,Salah,yeah.,0,12117
32586,5544,Will," You may avoid writing ""eww” since they just don’t understand it.",0,12117
32587,5545,Vika," It wasn't me who wrote ""eww"".",0,12117
32588,5546,Will, Ah.,0,12117
32588,5546,Will,“Very eww”,0,12117
32589,5547,Vika, I wrote “Very eww”.,0,12117
32590,5548,Salah, For what «very eww»?,0,12117
32591,5549,Vika, Huh?,0,12117
32592,5550,Salah, You?,0,12117
32593,5551,Vika," «very eww»,",0,12117
32593,5551,Vika,yes.,0,12117
32593,5551,Vika,"But previous was «eww»,",0,12117
32593,5551,Vika,and it wasn’t me.,0,12117
32593,5551,Vika,…It was…,0,12117
32594,5552,Salah," You,",0,12117
32594,5552,Salah,Ash?,0,12117
32594,5552,Salah,Or…,0,12117
32595,5553,Ashley," Again,",0,12117
32595,5553,Ashley,"I do not have a Russian keyboard,",0,12117
32595,5553,Ashley,so…,0,12117
32596,5554,Oleg, Оh!,0,12117
32597,5555,Salah, Maybe Oleg.,0,12117
32598,5556,Oleg," Yep,",0,12117
32598,5556,Oleg,maybe.,0,12117
32599,5557,Salah, Eww?,0,12117
32600,5558,Ashley, Oleg.,0,12117
32601,5559,Vika, Meteorologist specialist it was.,0,12117
32602,5560,Will, Mhm.,0,12117
32603,5561,Ashley," I didn’t do it,",0,12117
32603,5561,Ashley,I swear.,0,12117
32604,5562,Oleg," It’s over,",0,12117
32604,5562,Oleg,now there is a normal name.,0,12117
32605,5563,Salah, There is something if we change the name?,0,12117
32606,5564,Will, Hm?,0,12117
32607,5565,Salah, Something will happen if we change the name?,0,12117
32608,5566,Oleg, My turn.,0,12117
32608,5566,Oleg,[SL] Party.,0,12117
32608,5566,Oleg,МТС.,0,12117
32608,5566,Oleg,...,0,12117
32608,5566,Oleg,"what takes so long to choose there,",0,12117
32608,5566,Oleg,huh?,0,12117
32609,5567,Will, I wrote to them that our...,0,12117
32610,5568,Vika, Yes I see.,0,12117
32611,5569,Salah, To sign off?,0,12117
32612,5570,Will," Oh,",0,12117
32612,5570,Will,yeah.,0,12117
32613,5571,Vika, What could you see?,0,12117
32613,5571,Vika,My computer is frozen.,0,12117
32614,5572,Will, Added a real cool thing.,0,12117
32615,5573,Ashley, Who put emojis now?,0,12117
32616,5574,Will, Not us.,0,12117
32616,5574,Will,That would be them.,0,12117
32617,5575,Ashley, I don’t know.,0,12117
32617,5575,Ashley,Material specialist…,0,12117
32618,5576,Will, Oh!,0,12117
32618,5576,Will,I see it!,0,12117
32618,5576,Will,I like it!,0,12117
32618,5576,Will,Do you have an emojis list?,0,12117
32619,5577,Salah, You have also.,0,12117
32620,5578,Ashley, Where?,0,12117
32620,5578,Ashley,How?,0,12117
32621,5579,Vika, Where?,0,12117
32622,5580,Salah," Just right click,",0,12117
32622,5580,Salah,the first one.,0,12117
32623,5581,Vika, What?,0,12117
32624,5582,Salah, This on the left.,0,12117
32625,5583,Will," Yeah,",0,12117
32625,5583,Will,just…,0,12117
32626,5584,Salah, Yeah.,0,12117
32626,5584,Salah,This is emoji.,0,12117
32627,5585,Will," Oh,",0,12117
32627,5585,Will,my man!,0,12117
32627,5585,Will,Hooking it up.,0,12117
32628,5586,Ashley, Up?,0,12117
32628,5586,Ashley,Where?,0,12117
32629,5587,Salah," Okay,",0,12117
32629,5587,Salah,you just click here.,0,12117
32629,5587,Salah,Right click.,0,12117
32630,5588,Vika, Wow!!,0,12117
32631,5589,Salah, Right click right here.,0,12117
32632,5590,Ashley," Oh,",0,12117
32632,5590,Ashley,"and then it’s also the // windows,",0,12117
32632,5590,Ashley,"the windows sign… Oh,",0,12117
32632,5590,Ashley,shit.,0,12117
32633,5591,Will," //Okay,",0,12117
32633,5591,Will,alright.,0,12117
32633,5591,Will,They are…they are telling: “Everybody sign off”.,0,12117
32634,5592,Salah, Oh.,0,12117
32635,5593,Oleg, Yes.,0,12117
32635,5593,Oleg,"Ash,",0,12117
32635,5593,Oleg,are you hell around?,0,12117
32636,5594,Vika, Are we signing too?,0,12117
32637,5595,Will, Yes.,0,12117
32638,5596,Salah," Sorry,",0,12117
32638,5596,Salah,guys.,0,12117
32638,5596,Salah,I changed the name to «eww».,0,12117
32639,5597,Vika, We knew that.,0,12117
32640,5598,Ashley, All y’all blaming me.,0,12117
32641,5599,Vika," Yes,",0,12117
32641,5599,Vika,of course.,0,12117
32642,5600,Will," What I wanna know is how…how does it say that it would be her doing it,",0,12117
32642,5600,Will,though?,0,12117
32642,5600,Will,Interesting.,0,12117
32643,5601,Ashley," I genuinely don’t know about that one,",0,12117
32643,5601,Ashley,because I really did not go into the name at all.,0,12117
32644,5602,Vika, Interesting.,0,12117
32644,5602,Vika,Did you really think that we would believe in your words.,0,12117
32645,5603,Will, What’s up?,0,12117
32646,5604,Vika, What?,0,12117
32647,5605,Salah, Sign off [UI],0,12117
32648,5606,Oleg, [UI].,0,12117
32648,5606,Oleg,Sit silently and make her dirty little changes.,0,12117
32649,5607,Vika, It was me.,0,12117
32649,5607,Vika,"Sorry,",0,12117
32649,5607,Vika,it was me.,0,12117
32650,5608,Will, [PH] Bep.,0,12117
32651,5609,Vika, [PH] Bep.,0,12117
32652,5610,Oleg, Who else could it be?,0,12117
32653,5611,Will," Fluid,",0,12117
32653,5611,Will,"maintenance,",0,12117
32653,5611,Will,Martian terrain specialist.,0,12117
32654,5612,Salah, Martian terrain specialist and maintenance specialist has to…,0,12117
32655,5613,Ashley, It’s the same person since maintenance didn’t show up today…My team!,0,12117
32656,5614,Salah, Your team?,0,12117
32657,5615,Will, Ew.,0,12117
32658,5616,Ashley, Yeah.,0,12117
32659,5617,Salah, Tell them.,0,12117
32660,5618,Oleg," So,",0,12117
32660,5618,Oleg,it’s the…,0,12117
32661,5619,Salah, Tell them to sign off.,0,12117
32662,5620,Will, Almost.,0,12117
32663,5621,Oleg, One more.,0,12117
32663,5621,Oleg,Alright.,0,12117
32664,5622,Salah," Yeah,",0,12117
32664,5622,Salah,maintenance.,0,12117
32665,5623,Will, Done.,0,12117
32666,5624,Vika," God,",0,12117
32666,5624,Vika,how long!,0,12117
32667,5625,Will," //God,",0,12117
32667,5625,Will,what a man!,0,12117
32668,5626,Ashley, //You!,0,12117
32668,5626,Ashley,Now!,0,12117
32668,5626,Ashley,DeСhurch nine!,0,12117
32669,5627,Oleg, Twenty.,0,12117
32670,5628,Vika, Oh!,0,12117
32671,5629,Will, What?,0,12117
32671,5629,Will,…Let’s get this over with as quick as possible.,0,12117
32672,5630,Oleg, [SL] We are with you.,0,12117
32673,5631,Will, To this day I still have no idea how you do it that fast.,0,12117
32674,5632,Ashley, I don’t either.,0,12117
32675,5633,Vika, I know.,0,12117
32676,5634,Salah, You said that hers [UI].,0,12117
32677,5635,Oleg," Salah,",0,12117
32677,5635,Oleg,are you out?,0,12117
32678,5636,Vika," Will,",0,12117
32678,5636,Vika,how much battery percentage do you have?,0,12117
32678,5636,Vika,Thanks Will.,0,12117
32679,5637,Vika," Oh,",0,12117
32679,5637,Vika,is it all?,0,12117
32679,5637,Vika,"Be careful,",0,12117
32679,5637,Vika,the speaker will fall now.,0,12117
32680,5638,Will, Fine.,0,12117
32681,5639,Vika, No it’s not.,0,12117
32681,5639,Vika,No.,0,12117
32682,5640,Salah, Hm?,0,12117
32683,5641,Vika, No way.,0,12117
32684,5642,Salah, Are you done?,0,12117
32685,5643,Vika, Yes.,0,12117
32686,5644,Salah, Go to the second one.,0,12117
32687,5645,Vika, No.,0,12117
32688,5646,Salah, [UI],0,12117
32689,5647,Vika," //No rush,",0,12117
32689,5647,Vika,no rush.,0,12117
32690,5648,Oleg," //Ash,",0,12117
32690,5648,Oleg,I'm having the same bullshit again now.,0,12117
32691,5649,Salah, This is an important thing.,0,12117
32692,5650,Vika," //No,",0,12117
32692,5650,Vika,"no,",0,12117
32692,5650,Vika,no!,0,12117
32693,5651,Oleg," //See,",0,12117
32693,5651,Oleg,"we sent,",0,12117
32693,5651,Oleg,"I turned off now,",0,12117
32693,5651,Oleg,"I saw it,",0,12117
32693,5651,Oleg,right?,0,12117
32693,5651,Oleg,It is the same.,0,12117
32693,5651,Oleg,Do you remember when I had a file…the same.,0,12117
32694,5652,Vika, It’s so important thing.,0,12117
32695,5653,Salah, Really important cause.,0,12117
32696,5654,Ashley, It's not even from today.,0,12117
32697,5655,Oleg, Thirty-first.,0,12117
32697,5655,Oleg,31.05.2022.,0,12117
32698,5656,Salah, So important.,0,12117
32699,5657,Ashley," Ah,",0,12117
32699,5657,Ashley,yes,0,12117
32700,5658,Oleg," Here,",0,12117
32700,5658,Oleg,I now started it again.,0,12117
32701,5659,Ashley, Why don't you delete this video?,0,12117
32702,5660,Oleg, //I have enough space.,0,12117
32703,5661,Salah, //[UI],0,12117
32704,5662,Ashley," Yes,",0,12117
32704,5662,Ashley,but...,0,12117
32704,5662,Ashley,Okay.,0,12117
32705,5663,Salah, Why?,0,12117
32706,5664,Vika, Important.,0,12117
32707,5665,Salah," Okay,",0,12117
32707,5665,Salah,"so,",0,12117
32707,5665,Salah,go here.,0,12117
32707,5665,Salah,Desktop…,0,12117
32708,5666,Oleg, There I have //about twenty gigabytes.,0,12117
32709,5667,Salah," //Wait,",0,12117
32709,5667,Salah,"wait,",0,12117
32709,5667,Salah,wait.,0,12117
32710,5668,Vika," Here,",0,12117
32710,5668,Vika,it’s here!,0,12117
32711,5669,Oleg, On this computer...,0,12117
32712,5670,Salah, Which one?,0,12117
32713,5671,Ashley," Have you tried on others… //to use it for twenty minutes not in the session,",0,12117
32713,5671,Ashley,to make a video at another time and watch?,0,12117
32713,5671,Ashley,Don't know.,0,12117
32714,5672,Salah, //[UI] and select.,0,12117
32715,5673,Vika," //Oh,",0,12117
32715,5673,Vika,thank you so much!,0,12117
32715,5673,Vika,Thank you!,0,12117
32715,5673,Vika,How can I…,0,12117
32716,5674,Salah," //For my service,",0,12117
32716,5674,Salah,yeah?,0,12117
32717,5675,Vika, Okay.,0,12117
32717,5675,Vika,"So,",0,12117
32717,5675,Vika,what should I choose?,0,12117
32718,5676,Oleg, I didn’t get it.,0,12117
32718,5676,Oleg,What’s the point?,0,12117
32719,5677,Salah, Input.,0,12117
32720,5678,Oleg, //What is this for?,0,12117
32721,5679,Vika:,"  //Oh,",0,12117
32721,5679,Vika:,nice!,0,12117
32722,5680,Ashley, Don't know.,0,12117
32722,5680,Ashley,Do you have any idea why his videos keep fucking up?,0,12117
32723,5681,Will, What do you mean?,0,12117
32723,5681,Will,"I mean,",0,12117
32723,5681,Will,when you finish?,0,12117
32724,5682,Oleg," No,",0,12117
32724,5682,Oleg,she saw it herself.,0,12117
32724,5682,Oleg,The indicator went off.,0,12117
32724,5682,Oleg,"I’m watching,",0,12117
32724,5682,Oleg,but the file is not played.,0,12117
32724,5682,Oleg,I have restarted now.,0,12117
32725,5683,Will, Maybe just because of a memory?,0,12117
32725,5683,Will,Do you have a memory there?,0,12117
32726,5684,Oleg," Yes,",0,12117
32726,5684,Oleg,there is.,0,12117
32727,5685,Will," Well,",0,12117
32727,5685,Will,I do not know.,0,12117
32727,5685,Will,Nice trick.,0,12117
32728,5686,Vika, So important.,0,12117
32728,5686,Vika,"Ash…Hm,",0,12117
32728,5686,Vika,good idea.,0,12117
32728,5686,Vika,[UI],0,12117
32729,5687,Salah, They still?,0,12117
32729,5687,Salah,Huh?,0,12117
32730,5688,Will, Huh?,0,12117
32731,5689,Salah, They still?,0,12117
32731,5689,Salah,The chat…,0,12117
32732,5690,Will," Oh,",0,12117
32732,5690,Will,I’m just trying.,0,12117
32732,5690,Will,I don’t even know if they are still there.,0,12117
32733,5691,Oleg, //I have updated now.,0,12117
32733,5691,Oleg,It launches again.,0,12117
32734,5692,Salah, //I log out.,0,12117
32734,5692,Salah,I log out after we sign off.,0,12117
32735,5693,Will, I leave it up so I can see if there is any extra messages.,0,12117
32736,5694,Oleg," No,",0,12117
32736,5694,Oleg,it’s not it.,0,12117
32737,5695,Ashley, What?,0,12117
32738,5696,Oleg, I’m having pretty much of it.,0,12117
32738,5696,Oleg,On the thirty-first...eleven...,0,12117
32739,5697,Vika, So important.,0,12117
32740,5698,Oleg, It turned on and off several times.,0,12117
32740,5698,Oleg,I don't even understand why.,0,12117
32741,5699,Vika, [UI],0,12117
32742,5700,Oleg, Do you know how many times it turned on with me?,0,12117
32743,5701,Salah, You didn’t understand the name //when I put the emojis?,0,12117
32743,5701,Salah,For old man and old woman.,0,12117
32744,5702,Oleg, //Look.,0,12117
32744,5702,Oleg,"One,",0,12117
32744,5702,Oleg,"two,",0,12117
32744,5702,Oleg,"three,",0,12117
32744,5702,Oleg,"four and,",0,12117
32744,5702,Oleg,here's one of them – nine hundred ninety-eight [UI],0,12117
32745,5703,Vika, //What?,0,12117
32746,5704,Salah, //So important.,0,12117
32747,5705,Vika," Ah,",0,12117
32747,5705,Vika,oh.,0,12117
32748,5706,Salah, That’s why.,0,12117
32748,5706,Salah,"//British people,",0,12117
32748,5706,Salah,you know?,0,12117
32749,5707,Oleg, //Forty-eight megabytes.,0,12117
32749,5707,Oleg,And now it's recording again.,0,12117
32749,5707,Oleg,Four videos.,0,12117
32750,5708,Ashley, [UI],0,12117
32751,5709,Salah, I think it would be much better for Project RED if we had a // general chat.,0,12117
32751,5709,Salah,All of us to talk together.,0,12117
32751,5709,Salah,Not that we go to talk one by one.,0,12117
32752,5710,Oleg, [SL] //Now there are four of them.,0,12117
32752,5710,Oleg,"Three minutes in here,",0,12117
32752,5710,Oleg,"one minute here,",0,12117
32752,5710,Oleg,one minute here.,0,12117
32753,5711,Ashley," //Here,",0,12117
32753,5711,Ashley,"too,",0,12117
32753,5711,Ashley,was twice.,0,12117
32754,5712,Will," Maybe,",0,12117
32754,5712,Will,but it also might be like…,0,12117
32755,5713,Salah," I think it would be more funny,",0,12117
32755,5713,Salah,you know.,0,12117
32756,5714,Will, That would definitely be true.,0,12117
32757,5715,Ashley," Alright,",0,12117
32757,5715,Ashley,we should end here.,0,12117
32758,5716,Vika, Let's write him.,0,12117
32758,5716,Vika,Or at least take a picture together.,0,12117
32759,5717,Will, Alright.,0,12117
32760,5718,Salah, [UI],0,12117
32761,5719,Will, [UI],0,12117
32762,5720,Vika, So important.,0,12117
32763,5721,Vika, Why are you playing this very mode?,0,12117
32764,5722,Will, Just a family thing.,0,12117
32765,5723,Vika, Family?,0,12117
32766,5724,Will, Yep.,0,12117
32766,5724,Will,Mom said it saved her.,0,12117
32766,5724,Will,You want to turn the…,0,12117
32767,5725,Salah, Why?,0,12117
32768,5726,Will, I don’t know.,0,12117
32769,5727,Vika, But it won't save you.,0,12117
32770,5728,Will, This.,0,12117
32770,5728,Will,It’s true.,0,12117
32770,5728,Will,That's when mom did...did...,0,12117
32771,5729,Salah, How to change the level from easy to…This is medium or…,0,12117
32772,5730,Will, This is random.,0,12117
32772,5730,Will,"I play hard,",0,12117
32772,5730,Will,easy.,0,12117
32772,5730,Will,Whatever.,0,12117
32773,5731,Salah, What?,0,12117
32774,5732,Vika," You can’t,",0,12117
32774,5732,Vika,"you can’t,",0,12117
32774,5732,Vika,you can’t…,0,12117
32775,5733,Will, I don’t know.,0,12117
32775,5733,Will,I think it should be…,0,12117
32776,5734,Will, It may not be hard or easy.,0,12117
32776,5734,Will,It may just be [UI] you can change it.,0,12117
32777,5735,Salah," Okay,",0,12117
32777,5735,Salah,//[UI],0,12117
32778,5736,Will, //But I don’t think it’s…This is [SL] free cell.,0,12117
32778,5736,Will,This is different.,0,12117
32779,5737,Salah," [SL] Free cell,",0,12117
32779,5737,Salah,yeah.,0,12117
32779,5737,Salah,"[SL] Oh,",0,12117
32779,5737,Salah,"okay,",0,12117
32779,5737,Salah,"okay,",0,12117
32780,5738,Oleg, What mode do you change?,0,12117
32781,5739,Will," Well my mom played it when she was working on her PhD work,",0,12117
32781,5739,Will,and it...,0,12117
32781,5739,Will,she said it was the worst thing ever and the best thing for her because she...,0,12117
32782,5740,Vika, Could get a bit of a relief from science.,0,12117
32783,5741,Will," Yes,",0,12117
32783,5741,Will,"but on the one hand,",0,12117
32783,5741,Will,"it distracted her and helped,",0,12117
32783,5741,Will,"and on the other hand,",0,12117
32783,5741,Will,it distracted her.,0,12117
32784,5742,Vika, What about the third one?,0,12117
32784,5742,Vika,What about the third one?,0,12117
32784,5742,Vika,So important.,0,12117
32785,5743,Salah, Wait.,0,12117
32786,5744,Oleg," Salah,",0,12117
32786,5744,Oleg,what are you doing?,0,12117
32787,5745,Will, Turn…turn the [UI],0,12117
32788,5746,Vika," Ash,",0,12117
32788,5746,Vika,are you going to be an assistant for Oleg for Atlas?,0,12117
32789,5747,Ashley," Yeah,",0,12117
32789,5747,Ashley,just sit out there?,0,12117
32790,5748,Vika, Okay.,0,12117
32791,5749,Ashley, Do you just have to sit there?,0,12117
32792,5750,Vika, Yes.,0,12117
32793,5751,Ashley, I can be this assistant.,0,12117
32794,5752,Vika," When you finish your work,",0,12117
32794,5752,Vika,do you want to do yoga session?,0,12117
32795,5753,Ashley, Maybe…What?,0,12117
32796,5754,Vika, Interesting.,0,12117
32797,5755,Vika, So important.,0,12117
32798,5756,Ashley," It’s so awkward… What are you doing,",0,12117
32798,5756,Ashley,Salah?,0,12117
32798,5756,Ashley,You literally…,0,12117
32799,5757,Salah, What?,0,12117
32800,5758,Ashley, You sent it back to the same person that sent it to you.,0,12117
32801,5759,Vika, Of course!,0,12117
32802,5760,Salah, It was…,0,12117
32803,5761,Will, Hey!,0,12117
32803,5761,Will,No talking!,0,12117
32804,5762,Vika, Eww!,0,12117
32804,5762,Vika,....Easy!,0,12117
32804,5762,Vika,"Easy,",0,12117
32804,5762,Vika,"easy,",0,12117
32804,5762,Vika,baby!,0,12117
32805,5763,Vika," Well,",0,12117
32805,5763,Vika,"let's see ""Real Boys"",",0,12117
32805,5763,Vika,and we will completely degrade.,0,12117
32805,5763,Vika,Sounds like my dream.,0,12117
