,Utterance_ID,Dialogue_Act,Channel_ID,Speaker,Dialogue_ID,Utterance,Label,Idx
77309,Bmr014-c1_2267830_2268230,b,Bmr014-c1,mn014,Bmr014,yeah .,2,77309
77313,Bmr014-c8_2270340_2270800,b,Bmr014-c8,me013,Bmr014,that's right .,2,77313
77319,Bmr014-cb_2279430_2279570,b,Bmr014-cb,fe008,Bmr014,yeah .,2,77319
77328,Bmr014-c4_2311670_2311870,b,Bmr014-c4,me011,Bmr014,right .,2,77328
77330,Bmr014-cb_2315380_2315620,b,Bmr014-cb,fe008,Bmr014,good .,2,77330
77334,Bmr014-cb_2330830_2331080,b,Bmr014-cb,fe008,Bmr014,great .,2,77334
77335,Bmr014-cb_2331270_2331790,b,Bmr014-cb,fe008,Bmr014,great great .,2,77335
77337,Bmr014-cb_2331870_2332110,b,Bmr014-cb,fe008,Bmr014,yeah .,2,77337
77342,Bmr014-c8_2347800_2348060,b,Bmr014-c8,me013,Bmr014,yeah .,2,77342
77360,Bmr014-c8_2368980_2369280,b,Bmr014-c8,me013,Bmr014,yeah .,2,77360
77363,Bmr014-c8_2376750_2377200,b,Bmr014-c8,me013,Bmr014,yeah .,2,77363
77377,Bmr014-c4_2409410_2409600,b,Bmr014-c4,me011,Bmr014,yeah .,2,77377
77385,Bmr014-cb_2423780_2423960,b,Bmr014-cb,fe008,Bmr014,good .,2,77385
77388,Bmr014-cb_2424480_2424730,b,Bmr014-cb,fe008,Bmr014,okay .,2,77388
77389,Bmr014-c8_2430130_2430310,b,Bmr014-c8,me013,Bmr014,yeah .,2,77389
77396,Bmr014-c4_2451960_2452180,b,Bmr014-c4,me011,Bmr014,right .,2,77396
77398,Bmr014-cb_2455250_2455490,b,Bmr014-cb,fe008,Bmr014,great .,2,77398
77412,Bmr014-c4_2496740_2496910,b,Bmr014-c4,me011,Bmr014,huh .,2,77412
77413,Bmr014-c8_2497970_2498410,b,Bmr014-c8,me013,Bmr014,uhhuh .,2,77413
77415,Bmr014-c8_2499130_2499750,b,Bmr014-c8,me013,Bmr014,uhhuh .,2,77415
77421,Bmr014-c4_2517080_2517330,b,Bmr014-c4,me011,Bmr014,right .,2,77421
77424,Bmr014-c1_2525370_2525780,b,Bmr014-c1,mn014,Bmr014,yeah .,2,77424
77429,Bmr014-c8_2529890_2530190,b,Bmr014-c8,me013,Bmr014,yeah .,2,77429
77433,Bmr014-c1_2537370_2537600,b,Bmr014-c1,mn014,Bmr014,yeah .,2,77433
77440,Bmr014-c8_2542730_2543000,b,Bmr014-c8,me013,Bmr014,yeah .,2,77440
77444,Bmr014-c4_2554550_2554830,b,Bmr014-c4,me011,Bmr014,uhhuh .,2,77444
77460,Bmr014-c4_2596660_2596810,b,Bmr014-c4,me011,Bmr014,yeah .,2,77460
77465,Bmr014-c8_2600890_2601150,b,Bmr014-c8,me013,Bmr014,yeah .,2,77465
77468,Bmr014-cb_2606770_2606980,b,Bmr014-cb,fe008,Bmr014,yeah .,2,77468
77475,Bmr014-c4_2611580_2612110,b,Bmr014-c4,me011,Bmr014,yeah okay .,2,77475
77482,Bmr014-c8_2637410_2638030,b,Bmr014-c8,me013,Bmr014,uhhuh .,2,77482
77497,Bmr014-c8_2676830_2677260,b,Bmr014-c8,me013,Bmr014,yeah .,2,77497
77503,Bmr014-cb_2688800_2688910,b,Bmr014-cb,fe008,Bmr014,yeah .,2,77503
77504,Bmr014-cb_2689390_2689980,b,Bmr014-cb,fe008,Bmr014,yeah okay .,2,77504
77506,Bmr014-c8_2693530_2693890,b,Bmr014-c8,me013,Bmr014,yeah .,2,77506
77516,Bmr014-c8_2712290_2712530,b,Bmr014-c8,me013,Bmr014,yeah .,2,77516
77524,Bmr014-c4_2722540_2722590,b,Bmr014-c4,me011,Bmr014,oh .,2,77524
77537,Bmr014-c2_2743260_2743620,b,Bmr014-c2,me018,Bmr014,huh .,2,77537
77572,Bmr019-c5_0021993_0022503,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77572
77595,Bmr019-c1_0057246_0057556,b,Bmr019-c1,me013,Bmr019,right .,2,77595
77598,Bmr019-c5_0059253_0059643,b,Bmr019-c5,mn017,Bmr019,yeah .,2,77598
77601,Bmr019-c1_0061508_0061758,b,Bmr019-c1,me013,Bmr019,yeah .,2,77601
77602,Bmr019-c5_0062038_0062388,b,Bmr019-c5,mn017,Bmr019,yeah .,2,77602
77604,Bmr019-c3_0069143_0069323,b,Bmr019-c3,mn014,Bmr019,yeah .,2,77604
77605,Bmr019-c4_0069930_0070240,b,Bmr019-c4,me011,Bmr019,yep .,2,77605
77606,Bmr019-c1_0070116_0070196,b,Bmr019-c1,me013,Bmr019,ugh .,2,77606
77636,Bmr019-c3_0105425_0105845,b,Bmr019-c3,mn014,Bmr019,yeah .,2,77636
77641,Bmr019-c3_0110789_0111019,b,Bmr019-c3,mn014,Bmr019,yeah .,2,77641
77644,Bmr019-c1_0113984_0114304,b,Bmr019-c1,me013,Bmr019,yeah .,2,77644
77654,Bmr019-c8_0146785_0146995,b,Bmr019-c8,me001,Bmr019,uhhuh .,2,77654
77659,Bmr019-c3_0153792_0153972,b,Bmr019-c3,mn014,Bmr019,yeah .,2,77659
77665,Bmr019-c3_0163731_0163961,b,Bmr019-c3,mn014,Bmr019,yeah .,2,77665
77672,Bmr019-c3_0170117_0170307,b,Bmr019-c3,mn014,Bmr019,yeah .,2,77672
77676,Bmr019-c4_0174479_0174709,b,Bmr019-c4,me011,Bmr019,right .,2,77676
77687,Bmr019-c5_0194850_0195170,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77687
77689,Bmr019-c4_0197379_0197659,b,Bmr019-c4,me011,Bmr019,right .,2,77689
77694,Bmr019-c1_0207905_0208175,b,Bmr019-c1,me013,Bmr019,yeah .,2,77694
77696,Bmr019-c4_0212682_0212942,b,Bmr019-c4,me011,Bmr019,uhhuh .,2,77696
77713,Bmr019-c1_0268690_0268970,b,Bmr019-c1,me013,Bmr019,yeah .,2,77713
77727,Bmr019-c4_0312005_0312285,b,Bmr019-c4,me011,Bmr019,right .,2,77727
77739,Bmr019-c1_0350316_0350656,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,77739
77743,Bmr019-c5_0361438_0362238,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77743
77748,Bmr019-c1_0364390_0364630,b,Bmr019-c1,me013,Bmr019,yeah .,2,77748
77749,Bmr019-c1_0365010_0365250,b,Bmr019-c1,me013,Bmr019,yeah .,2,77749
77750,Bmr019-c1_0365470_0365710,b,Bmr019-c1,me013,Bmr019,yeah .,2,77750
77753,Bmr019-c5_0368596_0369366,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77753
77755,Bmr019-c5_0372251_0373071,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77755
77756,Bmr019-c5_0374993_0375703,b,Bmr019-c5,mn017,Bmr019,huh .,2,77756
77759,Bmr019-c5_0380527_0380797,b,Bmr019-c5,mn017,Bmr019,huh .,2,77759
77763,Bmr019-c5_0395923_0396663,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77763
77765,Bmr019-c5_0401525_0402305,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77765
77772,Bmr019-c1_0421572_0422332,b,Bmr019-c1,me013,Bmr019,yeah .,2,77772
77775,Bmr019-c1_0424790_0425350,b,Bmr019-c1,me013,Bmr019,yeah .,2,77775
77777,Bmr019-cb_0431939_0432129,b,Bmr019-cb,me026,Bmr019,huh .,2,77777
77780,Bmr019-c1_0434853_0435163,b,Bmr019-c1,me013,Bmr019,yeah .,2,77780
77794,Bmr019-c1_0472327_0472767,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,77794
77795,Bmr019-c1_0476943_0477203,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,77795
77810,Bmr019-c1_0500437_0500777,b,Bmr019-c1,me013,Bmr019,yeah .,2,77810
77811,Bmr019-c5_0501710_0501940,b,Bmr019-c5,mn017,Bmr019,right .,2,77811
77817,Bmr019-c1_0507082_0507322,b,Bmr019-c1,me013,Bmr019,yeah .,2,77817
77825,Bmr019-c1_0524001_0524421,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,77825
77843,Bmr019-c4_0560689_0560929,b,Bmr019-c4,me011,Bmr019,right .,2,77843
77851,Bmr019-c5_0578190_0578370,b,Bmr019-c5,mn017,Bmr019,right .,2,77851
77852,Bmr019-c5_0579976_0580186,b,Bmr019-c5,mn017,Bmr019,right .,2,77852
77865,Bmr019-c4_0611420_0611670,b,Bmr019-c4,me011,Bmr019,right .,2,77865
77866,Bmr019-c4_0617956_0618206,b,Bmr019-c4,me011,Bmr019,right .,2,77866
77869,Bmr019-c4_0628339_0628519,b,Bmr019-c4,me011,Bmr019,right .,2,77869
77873,Bmr019-c5_0638187_0638517,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77873
77875,Bmr019-c5_0639353_0639533,b,Bmr019-c5,mn017,Bmr019,right .,2,77875
77879,Bmr019-c1_0648251_0648621,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,77879
77906,Bmr019-c5_0726950_0727480,b,Bmr019-c5,mn017,Bmr019,right .,2,77906
77907,Bmr019-c2_0727750_0727840,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,77907
77912,Bmr019-c2_0739488_0739738,b,Bmr019-c2,fe008,Bmr019,oh .,2,77912
77913,Bmr019-c2_0739738_0739848,b,Bmr019-c2,fe008,Bmr019,oh .,2,77913
77919,Bmr019-c1_0749035_0749355,b,Bmr019-c1,me013,Bmr019,right .,2,77919
77922,Bmr019-c5_0753463_0754073,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77922
77943,Bmr019-c1_0774840_0775080,b,Bmr019-c1,me013,Bmr019,yeah .,2,77943
77961,Bmr019-c2_0792434_0792584,b,Bmr019-c2,fe008,Bmr019,yeah .,2,77961
77970,Bmr019-c5_0812148_0812838,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77970
77972,Bmr019-c5_0822341_0822951,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,77972
78011,Bmr019-c2_0869444_0869654,b,Bmr019-c2,fe008,Bmr019,yeah .,2,78011
78025,Bmr019-c5_0887500_0887940,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,78025
78029,Bmr019-c5_0903682_0904472,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,78029
78031,Bmr019-c5_0908197_0909517,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,78031
78034,Bmr019-c1_0920604_0921064,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,78034
78041,Bmr019-c0_0929250_0929510,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78041
78074,Bmr019-c0_1017990_1018380,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78074
78078,Bmr019-c0_1027340_1027570,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78078
78081,Bmr019-c0_1037430_1037770,b,Bmr019-c0,fe016,Bmr019,right .,2,78081
78088,Bmr019-c3_1048240_1048500,b,Bmr019-c3,mn014,Bmr019,yeah .,2,78088
78106,Bmr019-c3_1069900_1070100,b,Bmr019-c3,mn014,Bmr019,yeah .,2,78106
78108,Bmr019-c2_1070570_1070930,b,Bmr019-c2,fe008,Bmr019,huh .,2,78108
78109,Bmr019-c2_1072830_1073410,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,78109
78111,Bmr019-c4_1075930_1076200,b,Bmr019-c4,me011,Bmr019,yep .,2,78111
78113,Bmr019-c5_1084760_1085290,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,78113
78136,Bmr019-c1_1130660_1130900,b,Bmr019-c1,me013,Bmr019,yeah .,2,78136
78143,Bmr019-c0_1139130_1139570,b,Bmr019-c0,fe016,Bmr019,uhhuh .,2,78143
78144,Bmr019-c0_1147390_1147770,b,Bmr019-c0,fe016,Bmr019,right .,2,78144
78163,Bmr019-c5_1193880_1194340,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,78163
78165,Bmr019-c5_1194450_1194790,b,Bmr019-c5,mn017,Bmr019,okay .,2,78165
78169,Bmr019-c5_1203590_1208070,b,Bmr019-c5,mn017,Bmr019,okay all right .,2,78169
78188,Bmr019-c4_1250800_1251040,b,Bmr019-c4,me011,Bmr019,yeah .,2,78188
78209,Bmr019-c0_1314040_1314220,b,Bmr019-c0,fe016,Bmr019,uh ==,2,78209
78211,Bmr019-c4_1324580_1324850,b,Bmr019-c4,me011,Bmr019,uhhuh .,2,78211
78250,Bmr019-c5_1443670_1443880,b,Bmr019-c5,mn017,Bmr019,right .,2,78250
78252,Bmr019-c0_1451260_1451580,b,Bmr019-c0,fe016,Bmr019,right .,2,78252
78253,Bmr019-c1_1452370_1452640,b,Bmr019-c1,me013,Bmr019,huh .,2,78253
78255,Bmr019-c1_1460490_1460900,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,78255
78265,Bmr019-c3_1501410_1501600,b,Bmr019-c3,mn014,Bmr019,yeah .,2,78265
78280,Bmr019-ca_1543260_1543900,b,Bmr019-ca,mn005,Bmr019,yeah yeah .,2,78280
78290,Bmr019-ca_1565740_1565960,b,Bmr019-ca,mn005,Bmr019,yeah .,2,78290
78299,Bmr019-c3_1587680_1587870,b,Bmr019-c3,mn014,Bmr019,yeah .,2,78299
78300,Bmr019-ca_1587960_1588370,b,Bmr019-ca,mn005,Bmr019,oh .,2,78300
78319,Bmr019-c5_1634990_1635230,b,Bmr019-c5,mn017,Bmr019,right .,2,78319
78335,Bmr019-c4_1677690_1678020,b,Bmr019-c4,me011,Bmr019,yeah .,2,78335
78336,Bmr019-c0_1678690_1679080,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78336
78353,Bmr019-c1_1721750_1722090,b,Bmr019-c1,me013,Bmr019,yeah .,2,78353
78356,Bmr019-c1_1724830_1725060,b,Bmr019-c1,me013,Bmr019,yeah .,2,78356
78360,Bmr019-c1_1729340_1729580,b,Bmr019-c1,me013,Bmr019,yeah .,2,78360
78361,Bmr019-c5_1730950_1731450,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,78361
78362,Bmr019-c1_1731160_1731410,b,Bmr019-c1,me013,Bmr019,yeah .,2,78362
78365,Bmr019-c3_1733530_1733690,b,Bmr019-c3,mn014,Bmr019,yeah .,2,78365
78377,Bmr019-c2_1765670_1765740,b,Bmr019-c2,fe008,Bmr019,yeah .,2,78377
78386,Bmr019-c5_1791390_1791720,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,78386
78390,Bmr019-c0_1794250_1794630,b,Bmr019-c0,fe016,Bmr019,uhhuh .,2,78390
78395,Bmr019-c0_1809440_1809700,b,Bmr019-c0,fe016,Bmr019,uhhuh .,2,78395
78415,Bmr019-c0_1841730_1842300,b,Bmr019-c0,fe016,Bmr019,right .,2,78415
78421,Bmr019-c0_1846160_1846480,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78421
78428,Bmr019-c0_1861350_1861690,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78428
78429,Bmr019-c5_1861780_1862000,b,Bmr019-c5,mn017,Bmr019,right .,2,78429
78433,Bmr019-c4_1867780_1868050,b,Bmr019-c4,me011,Bmr019,right .,2,78433
78458,Bmr019-c5_1914860_1915140,b,Bmr019-c5,mn017,Bmr019,yeah .,2,78458
78459,Bmr019-c5_1915780_1916090,b,Bmr019-c5,mn017,Bmr019,yeah .,2,78459
78488,Bmr019-c0_1966790_1967230,b,Bmr019-c0,fe016,Bmr019,right .,2,78488
78489,Bmr019-c0_1967760_1968110,b,Bmr019-c0,fe016,Bmr019,right .,2,78489
78494,Bmr019-c0_1977840_1978280,b,Bmr019-c0,fe016,Bmr019,right .,2,78494
78500,Bmr019-c2_1997870_1998090,b,Bmr019-c2,fe008,Bmr019,yeah .,2,78500
78506,Bmr019-c3_2004320_2004490,b,Bmr019-c3,mn014,Bmr019,yeah .,2,78506
78512,Bmr019-c3_2009300_2009520,b,Bmr019-c3,mn014,Bmr019,yeah .,2,78512
78522,Bmr019-c2_2022390_2022600,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,78522
78537,Bmr019-c8_2046110_2046330,b,Bmr019-c8,me001,Bmr019,okay .,2,78537
78538,Bmr019-c0_2046950_2047370,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78538
78540,Bmr019-c1_2048940_2049360,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,78540
78544,Bmr019-c0_2056930_2057450,b,Bmr019-c0,fe016,Bmr019,right .,2,78544
78557,Bmr019-c0_2091400_2091850,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78557
78561,Bmr019-c1_2097480_2097850,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,78561
78566,Bmr019-c2_2107080_2107300,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,78566
78577,Bmr019-c5_2118020_2118490,b,Bmr019-c5,mn017,Bmr019,yeah .,2,78577
78578,Bmr019-c0_2118660_2118960,b,Bmr019-c0,fe016,Bmr019,uhhuh .,2,78578
78579,Bmr019-c5_2118910_2119120,b,Bmr019-c5,mn017,Bmr019,right .,2,78579
78580,Bmr019-c5_2119860_2120090,b,Bmr019-c5,mn017,Bmr019,right .,2,78580
78585,Bmr019-c0_2129910_2130290,b,Bmr019-c0,fe016,Bmr019,right .,2,78585
78594,Bmr019-c2_2136710_2136860,b,Bmr019-c2,fe008,Bmr019,yeah .,2,78594
78614,Bmr019-c0_2179480_2179830,b,Bmr019-c0,fe016,Bmr019,right .,2,78614
78625,Bmr019-c4_2201370_2201810,b,Bmr019-c4,me011,Bmr019,uhhuh .,2,78625
78626,Bmr019-c1_2201390_2202000,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,78626
78642,Bmr019-c1_2237080_2237340,b,Bmr019-c1,me013,Bmr019,yeah .,2,78642
78665,Bmr019-c2_2275610_2275930,b,Bmr019-c2,fe008,Bmr019,good .,2,78665
78678,Bmr019-c0_2292580_2293050,b,Bmr019-c0,fe016,Bmr019,right .,2,78678
78680,Bmr019-c0_2296710_2297170,b,Bmr019-c0,fe016,Bmr019,right .,2,78680
78703,Bmr019-c4_2318330_2318630,b,Bmr019-c4,me011,Bmr019,huh !,2,78703
78706,Bmr019-c1_2318750_2318990,b,Bmr019-c1,me013,Bmr019,yeah .,2,78706
78709,Bmr019-c1_2321730_2322480,b,Bmr019-c1,me013,Bmr019,yeah .,2,78709
78724,Bmr019-c8_2330890_2331350,b,Bmr019-c8,me001,Bmr019,huh .,2,78724
78729,Bmr019-c2_2344350_2344670,b,Bmr019-c2,fe008,Bmr019,great .,2,78729
78747,Bmr019-c5_2388190_2388480,b,Bmr019-c5,mn017,Bmr019,right .,2,78747
78750,Bmr019-c5_2400380_2400620,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,78750
78751,Bmr019-c5_2406570_2406740,b,Bmr019-c5,mn017,Bmr019,right .,2,78751
78771,Bmr019-c4_2478920_2479110,b,Bmr019-c4,me011,Bmr019,right .,2,78771
78778,Bmr019-c5_2500870_2501150,b,Bmr019-c5,mn017,Bmr019,yeah .,2,78778
78799,Bmr019-c4_2528560_2528760,b,Bmr019-c4,me011,Bmr019,right .,2,78799
78809,Bmr019-c4_2555760_2556270,b,Bmr019-c4,me011,Bmr019,uhhuh .,2,78809
78816,Bmr019-c0_2568410_2568790,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78816
78837,Bmr019-c2_2621340_2621680,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,78837
78843,Bmr019-c5_2635960_2636280,b,Bmr019-c5,mn017,Bmr019,yeah .,2,78843
78852,Bmr019-c1_2642390_2642750,b,Bmr019-c1,me013,Bmr019,yeah .,2,78852
78858,Bmr019-c0_2649920_2650310,b,Bmr019-c0,fe016,Bmr019,yeah .,2,78858
78859,Bmr019-c5_2649980_2650330,b,Bmr019-c5,mn017,Bmr019,yeah .,2,78859
78860,Bmr019-c2_2651130_2651390,b,Bmr019-c2,fe008,Bmr019,yeah .,2,78860
78878,Bmr019-c0_2667330_2667670,b,Bmr019-c0,fe016,Bmr019,right .,2,78878
78884,Bmr019-c0_2671450_2671910,b,Bmr019-c0,fe016,Bmr019,right .,2,78884
78886,Bmr019-c4_2674730_2675070,b,Bmr019-c4,me011,Bmr019,right .,2,78886
78887,Bmr019-c1_2675620_2675920,b,Bmr019-c1,me013,Bmr019,yeah .,2,78887
78895,Bmr019-c5_2679940_2680350,b,Bmr019-c5,mn017,Bmr019,right .,2,78895
78903,Bmr019-c3_2689630_2689860,b,Bmr019-c3,mn014,Bmr019,yep .,2,78903
78910,Bmr019-c5_2694840_2695490,b,Bmr019-c5,mn017,Bmr019,huh .,2,78910
78911,Bmr019-c0_2696030_2696420,b,Bmr019-c0,fe016,Bmr019,oh .,2,78911
78912,Bmr019-c5_2699050_2699540,b,Bmr019-c5,mn017,Bmr019,huh .,2,78912
78942,Bmr019-c3_2723370_2723560,b,Bmr019-c3,mn014,Bmr019,yeah .,2,78942
78974,Bmr019-c5_2769080_2769170,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,78974
79010,Bmr019-c5_2836490_2837090,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79010
79012,Bmr019-c5_2838040_2838670,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79012
79016,Bmr019-c5_2854570_2855190,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79016
79019,Bmr019-c5_2858670_2859230,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79019
79024,Bmr019-c5_2890420_2891210,b,Bmr019-c5,mn017,Bmr019,huh .,2,79024
79028,Bmr019-c5_2896250_2896680,b,Bmr019-c5,mn017,Bmr019,huh .,2,79028
79035,Bmr019-c2_2901830_2902120,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,79035
79043,Bmr019-c3_2920320_2920450,b,Bmr019-c3,mn014,Bmr019,yeah .,2,79043
79045,Bmr019-c3_2922810_2922980,b,Bmr019-c3,mn014,Bmr019,yeah .,2,79045
79047,Bmr019-c1_2924790_2925170,b,Bmr019-c1,me013,Bmr019,yeah .,2,79047
79056,Bmr019-c1_2942340_2942670,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,79056
79059,Bmr019-c1_2949130_2949370,b,Bmr019-c1,me013,Bmr019,right .,2,79059
79071,Bmr019-c1_2982800_2983400,b,Bmr019-c1,me013,Bmr019,yeah yeah .,2,79071
79079,Bmr019-c1_2987290_2987620,b,Bmr019-c1,me013,Bmr019,yeah .,2,79079
79082,Bmr019-c5_2988850_2989120,b,Bmr019-c5,mn017,Bmr019,yeah .,2,79082
79098,Bmr019-c3_3023260_3023500,b,Bmr019-c3,mn014,Bmr019,yeah .,2,79098
79107,Bmr019-c0_3027920_3028090,b,Bmr019-c0,fe016,Bmr019,yeah .,2,79107
79121,Bmr019-c5_3040780_3042070,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79121
79128,Bmr019-c5_3048990_3049560,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79128
79135,Bmr019-ca_3053820_3054060,b,Bmr019-ca,mn005,Bmr019,yeah .,2,79135
79177,Bmr019-c2_3103510_3103600,b,Bmr019-c2,fe008,Bmr019,yeah .,2,79177
79183,Bmr019-c2_3111970_3112310,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,79183
79186,Bmr019-c2_3113740_3113980,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,79186
79188,Bmr019-c2_3114850_3115050,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,79188
79206,Bmr019-c5_3136540_3136730,b,Bmr019-c5,mn017,Bmr019,right .,2,79206
79211,Bmr019-c5_3141410_3141940,b,Bmr019-c5,mn017,Bmr019,yeah .,2,79211
79222,Bmr019-c1_3150990_3151510,b,Bmr019-c1,me013,Bmr019,yeah .,2,79222
79239,Bmr019-c2_3182850_3183210,b,Bmr019-c2,fe008,Bmr019,interesting .,2,79239
79242,Bmr019-c2_3186920_3187150,b,Bmr019-c2,fe008,Bmr019,uhhuh .,2,79242
79246,Bmr019-c0_3206180_3206490,b,Bmr019-c0,fe016,Bmr019,uhhuh .,2,79246
79272,Bmr019-c5_3237670_3238370,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79272
79276,Bmr019-c5_3239980_3240150,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79276
79278,Bmr019-c0_3240300_3240530,b,Bmr019-c0,fe016,Bmr019,oh .,2,79278
79279,Bmr019-c5_3244040_3244360,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79279
79280,Bmr019-c4_3245570_3245680,b,Bmr019-c4,me011,Bmr019,yeah .,2,79280
79282,Bmr019-c5_3245770_3246520,b,Bmr019-c5,mn017,Bmr019,huh .,2,79282
79285,Bmr019-c5_3248790_3249840,b,Bmr019-c5,mn017,Bmr019,huh .,2,79285
79291,Bmr019-c1_3265830_3266160,b,Bmr019-c1,me013,Bmr019,uhhuh .,2,79291
79300,Bmr019-ca_3288930_3289250,b,Bmr019-ca,mn005,Bmr019,yeah .,2,79300
79301,Bmr019-ca_3291760_3292020,b,Bmr019-ca,mn005,Bmr019,yeah .,2,79301
79315,Bmr019-ca_3318140_3318470,b,Bmr019-ca,mn005,Bmr019,yeah .,2,79315
79325,Bmr019-c5_3339770_3340410,b,Bmr019-c5,mn017,Bmr019,huh .,2,79325
79342,Bmr019-c2_3358910_3359050,b,Bmr019-c2,fe008,Bmr019,yeah .,2,79342
79364,Bmr019-c2_3383750_3383830,b,Bmr019-c2,fe008,Bmr019,yeah .,2,79364
79367,Bmr019-c2_3386060_3386340,b,Bmr019-c2,fe008,Bmr019,yeah .,2,79367
79374,Bmr019-c3_3392240_3392590,b,Bmr019-c3,mn014,Bmr019,yeah .,2,79374
79376,Bmr019-c1_3392390_3392500,b,Bmr019-c1,me013,Bmr019,yeah .,2,79376
79385,Bmr019-c5_3400250_3400700,b,Bmr019-c5,mn017,Bmr019,uhhuh .,2,79385
79391,Bmr019-c5_3402150_3402720,b,Bmr019-c5,mn017,Bmr019,huh .,2,79391
79401,Bmr019-c3_3409590_3409870,b,Bmr019-c3,mn014,Bmr019,yeah .,2,79401
79404,Bmr019-ca_3410970_3411480,b,Bmr019-ca,mn005,Bmr019,yeah .,2,79404
79411,Bmr019-c5_3414930_3415470,b,Bmr019-c5,mn017,Bmr019,huh .,2,79411
79419,Bmr019-c5_3422190_3422550,b,Bmr019-c5,mn017,Bmr019,huh .,2,79419
79430,Bmr019-c2_3432390_3432910,b,Bmr019-c2,fe008,Bmr019,oh .,2,79430
79448,Bmr019-c5_3450310_3450620,b,Bmr019-c5,mn017,Bmr019,huh .,2,79448
79450,Bmr019-c5_3451980_3452500,b,Bmr019-c5,mn017,Bmr019,huh .,2,79450
79453,Bmr019-c5_3456120_3456680,b,Bmr019-c5,mn017,Bmr019,huh .,2,79453
79461,Bmr019-c5_3461510_3461860,b,Bmr019-c5,mn017,Bmr019,huh .,2,79461
79466,Bmr019-c5_3462660_3462920,b,Bmr019-c5,mn017,Bmr019,right .,2,79466
79470,Bmr019-ca_3464600_3464860,b,Bmr019-ca,mn005,Bmr019,yeah .,2,79470
79502,Bmr019-ca_3488580_3489190,b,Bmr019-ca,mn005,Bmr019,huh .,2,79502
79525,Bmr019-c5_3503660_3503720,b,Bmr019-c5,mn017,Bmr019,yeah .,2,79525
79554,Bmr019-ca_3583070_3583800,b,Bmr019-ca,mn005,Bmr019,yeah .,2,79554
79555,Bmr019-ca_3583800_3584180,b,Bmr019-ca,mn005,Bmr019,yeah .,2,79555
79579,Bmr030-c1_0037000_0038000,b,Bmr030-c1,me001,Bmr030,uhhuh .,2,79579
