,speaker,content,block,session,labels,labels_h
5613,//Nastya, Yes.,6,1,0,question
5614,Natasha, [UI],6,1,0,question
5615,Dasha, What if he’s an engineer?,6,1,4,follow-me
5616,//Ryan, Alright.,6,1,0,question
5617,Dasha to Alik:,  And who are you?,6,1,4,follow-me
5618,//Alik, I am materials,6,1,0,question
5619,//Alik to Ryan, [UI] we can help [UI],6,1,0,question
5620,Alik," I don’t think anyone can hear who is saying what, right?",6,1,4,follow-me
5621,Nastya, Yes.,6,1,0,question
5622,Natasha, Do we have to remember who is who?,6,1,4,follow-me
5623,Natasha," Materials, operator, mechanical engineer, meteorologist, [UI]",6,1,0,question
5624,Dasha to Ryan," [SL] Remove this please [UI], please have a look.",6,1,0,question
5625,Zhenya, Drilling.,6,1,0,question
5626,Alik, Drilling.,6,1,0,question
5627,Natasha, Drilling and meteorologist.,6,1,0,question
5628,Ryan, Ready to get started?,6,1,4,follow-me
5629,Dasha," Wait. Look, we’re removing …",6,1,0,question
5630,//Alik," We know what to do. If the video is eight minutes, you can turn it off.",6,1,0,question
5631,Dasha," …Besides that, from the person on your left… If you open the table, actually PowerPoint, where everything is written down. Starting with me, we go… I choose hydrogeologist. This is Alik: [SL] senior hydrogeologist. Then Nastya…",6,1,0,question
5632,Alik," Right, right. Yes.",6,1,0,question
5633,//Nastya, Sedimentologist.,6,1,0,question
5634,//Ryan to Zhenya, So you are gonna go back.,6,1,0,question
5635,//Alik," Okay, so now we go again – [SL] True data, project [UI]",6,1,0,question
5636,//Nastya," Everything is fine, don’t worry.",6,1,0,question
5637,Ryan, [PH] Project Gray Breely.,6,1,0,question
5638,Alik, [PH] Project Gray Breely.,6,1,0,question
5639,Natasha," So, now what? Project track now?",6,1,4,follow-me
5640,Alik," Project track, project data.",6,1,0,question
5641,Natasha, And… [PH] Project Gray Breely.,6,1,0,question
5642,Ryan:,  [UI]…,6,1,0,question
5643,Natasha:,"  Ah… yours first, right? [UI]",6,1,0,question
5644,//Alik," Yes, choose.",6,1,0,question
5645,Natasha, You first …,6,1,0,question
5646,//Ryan, It’s working.,6,1,0,question
5647,Alik," There we go, good. That’s it!",6,1,0,question
5648,Alik, And now choose two people you already know.,6,1,0,question
5649,Natasha, Yes. Yes.,6,1,0,question
5650,//Zhenya," So, drilling …",6,1,0,question
5651,Natasha, [UI],6,1,0,question
5652,Zhenya," Yes, meteorologist and … So, I am drilling, drilling …",6,1,0,question
5653,Ryan, [UI],6,1,0,question
5654,Zhenya," Eighty, Ninety-one …",6,1,0,question
5655,Alik, Wow!,6,1,0,question
5656,Natasha, Here we go!,6,1,0,question
5657,//Alik, Here we go!,6,1,0,question
5658,//Ryan, [SL] Show!,6,1,0,question
5659,Natasha," [UI] so, I will send it to you. You send it to Ryan. Ryan –to [SL] Lilya. [SL] Lilya to materials.",6,1,0,question
5660,Zhenya," You are drilling, right?",6,1,4,follow-me
5661,Natasha, You send it to Ryan.,6,1,0,question
5662,Zhenya:,  I already sent it.,6,1,0,question
5663,Natasha, That’s it.,6,1,0,question
5664,Dasha, [UI] it worked here! [UI],6,1,0,question
5665,Natasha, [laughter] That instead of us.,6,1,0,question
5666,Nastya, [UI],6,1,0,question
5667,Zhenya," [SL] You maneuvered it? I don’t have… It’s fine, just ten minutes here… [SL] They really didn’t say.",6,1,0,question
5668,Natasha, [laughter],6,1,0,question
5669,Zhenya, [laughter],6,1,0,question
5670,Natasha, Well!! … Not a single letter! [laughter],6,1,0,question
5671,Dasha, I’ve already done ten or more!,6,1,0,question
5672,Natasha," Yeah, totally… [UI]",6,1,0,question
5673,Zhenya:,"  I still don’t understand, but I get the team… We’re forwarding everything.",6,1,0,question
5674,Alik, We’re forwarding. Yes.,6,1,0,question
5675,Alik, Eight minutes left.,6,1,0,question
5676,Natasha, Materials. Materials again.,6,1,0,question
5677,Natasha," So, when it’s materials I am biomechanics again. Do you all have biomechanics?",6,1,4,follow-me
5678,Zhenya, Yes.,6,1,0,question
5679,Dasha, Mhm.,6,1,0,question
5680,//Ryan, [UI],6,1,0,question
5681,Natasha," So, I’ll send everything to you, then. Now. And now this one … and this … Mechanical, and this one also goes to you.",6,1,0,question
5682,Natasha:,  These are our guys.,6,1,0,question
5683,Dasha," Hmm, okay, okay, so.",6,1,0,question
5684,Natasha," Oh, beautiful!",6,1,0,question
5685,Alik," Nastya, do you have mechanical engineering?",6,1,4,follow-me
5686,Nastya, Me? Yes. Yes.,6,1,4,follow-me
5687,Alik, Yes?,6,1,4,follow-me
5688,Natasha, But who had biomechanical engineering?,6,1,4,follow-me
5689,Ryan, I did.,6,1,0,question
5690,Natasha:,  Ryan did?,6,1,4,follow-me
5691,Ryan:,  I did.,6,1,0,question
5692,Natasha:,  You have biomechanical engineering?,6,1,4,follow-me
5693,Ryan, Yes.,6,1,0,question
5694,Natasha," Then, Zhenya, I will send it to you, and you send it to Ryan.",6,1,0,question
5695,Nastya," And this drilling, it looks like Zhenya has it.",6,1,0,question
5696,Ryan, Zhenya has it.,6,1,0,question
5697,Natasha," Zhenya has it. You can send to me, and you can send to me…",6,1,0,question
5698,Nastya," [SL] Well, we’re not talking.",6,1,0,question
5699,Natasha," Yes? Ah, okay.",6,1,4,follow-me
5700,Natasha," [laughter] Seriously, yes, when … [laughter]",6,1,0,question
5701,Dasha:,"  Here, take it! Take it, catch!",6,1,0,question
5702,Natasha, [laughter],6,1,0,question
5703,Zhenya," As they said: gentlemen don’t lie, and here I got lucky.",6,1,0,question
5704,Natasha," There go materials. Try sending it around the circle. Yeees, Alik. For Alik around the circle.",6,1,0,question
5705,Ryan to Alik," [SL] Structural. Oh, you got structural geology?",6,1,0,question
5706,Alik," Hm? Yes, I do.",6,1,4,follow-me
5707,Natasha," [SL] Information, mechanical, [UI]. So, let’s send one more around the circle. And now for Ryan.",6,1,0,question
5708,Zhenya," [singing] We’re spinning in circles, na na na.",6,1,0,question
5709,Natasha, [UI],6,1,0,question
5710,Dasha," Mechanical, mechanical. Oh, there is something here.",6,1,0,question
5711,Natasha, …if it makes it.,6,1,0,question
5712,Alik, I’ll give it to you straight away.,6,1,0,question
5713,Natasha," Oh, one more…",6,1,0,question
5714,Dasha, [SL] Louder.,6,1,0,question
5715,Natasha, What time are we finished?,6,1,4,follow-me
5716,Alik, Four minutes and change.,6,1,0,question
5717,//Natasha, No. That’s it. Not just this one.,6,1,0,question
5718,//Alik, And there will be one more [SL] apostrophe.,6,1,0,question
5719,//Nastya, At five.,6,1,0,question
5720,//Natasha, Still in this program.,6,1,0,question
5721,Alik, [PH] D Church nine. Then… I’ll tell you. Then there will be …,6,1,0,question
5722,Dasha, I think we can send stuff like this around the circle to each other… We also have a second dude… And us…,6,1,0,question
5723,//Natasha," Mhm, we have several more dudes over there, I think, that nobody picked. A few more…",6,1,0,question
5724,//Dasha, Are they ours?,6,1,4,follow-me
5725,Natasha," No, there are a few more… There are a few more of them than us.",6,1,0,question
5726,Dasha, But each of us already has everything?,6,1,4,follow-me
5727,Natasha, Not everything. I think there are two or three people there…,6,1,0,question
5728,//Alik, There are more there… [UI] people there.,6,1,0,question
5729,Natasha, Last time we had several people extra.,6,1,0,question
5730,Dasha, Now everything is zeroes so we can send stuff around the circle… //And sooner or later…,6,1,0,question
5731,//Natasha," Okay, then take it. [laughter]",6,1,0,question
5732,Dasha, A little response? [laughter],6,1,0,question
5733,Natasha, [UI[ sent.,6,1,0,question
5734,Natasha, I have a letter for Nastya.,6,1,0,question
5735,Dasha, Lets go in a circle.,6,1,0,question
5736,Natasha," Yes, yes. I am always sending to Zhenya and sending it on.",6,1,0,question
5737,//Dasha, And Zhenya sends it on?,6,1,4,follow-me
5738,//Natasha, And a letter for Ryan…,6,1,0,question
5739,Zhenya, Yes.,6,1,0,question
5740,Natasha," Maintenance good job, that’s to me.",6,1,0,question
5741,Ryan, [UI],6,1,0,question
5742,Natasha, And one more letter for Zhenya.,6,1,0,question
5743,Dasha to Alik," I am correct that you have drilling, right?",6,1,4,follow-me
5744,//Alik," No, Zhenya has drilling.",6,1,0,question
5745,//Dasha, Zhenya has drilling. Yes.,6,1,0,question
5746,Dasha," Ah, really?",6,1,4,follow-me
5747,Natasha," But it reaches me too, drilling is also [UI] [laughter]",6,1,0,question
5748,Dasha, Well it also often reaches me. We can just send it around the circle.,6,1,0,question
5749,Natasha, Zhenya isn’t very happy when he gets drilling.,6,1,0,question
5750,//Zhenya," Yeah, it’s fine. [UI]",6,1,0,question
5751,//Alik, [UI],6,1,0,question
5752,//Natasha," [laughter] Right to the end, yes.",6,1,0,question
5753,Zhenya, There is also the word drill.,6,1,0,question
5754,//Natasha," Cool. Yeah, yeah, yeah.",6,1,0,question
5755,//Zhenya, A Russian word.,6,1,0,question
5756,Alik," Oh! Drilling [laughter] For you, countryman!",6,1,0,question
5757,Alik, Two and a half minutes left.,6,1,0,question
5758,Zhenya, Drilling again. Good boy!,6,1,0,question
5759,Ryan, It’s the most popular.,6,1,0,question
5760,Zhenya, Yes.,6,1,0,question
5761,Nastya, Do we have time to make coffee?,6,1,4,follow-me
5762,Natasha, And get a pillow.,6,1,0,question
5763,Alik," Well, let’s also do [PH] D Church right now. No, no. Before the Volcano. No. Because everything has to be on time there.",6,1,0,question
5764,Nastya, Fine.,6,1,0,question
5765,Alik," That’s not Igor’s fault, that’s FPI.",6,1,0,question
5766,Nastya," Why bring up Igor right away? It’s not your fault, right?",6,1,4,follow-me
5767,Alik, Me of course.,6,1,0,question
5768,Nastya, I sent it… Done.,6,1,0,question
5769,Dasha, Will you catch it or not? //We are waiting for when they…,6,1,4,follow-me
5770,//Natasha," No, they go slow.",6,1,0,question
5771,Zhenya, They went to make coffee.,6,1,0,question
5772,Dasha, Exactly.,6,1,0,question
5773,Natasha," Material is this … Material was this… who had it? Ah, [SL] it’s ours. Our dude. Our dude. And this is for Ryan.",6,1,0,question
5774,Alik," More than half are just drilling, drilling, drilling.",6,1,0,question
5775,Nastya," Yes. Here, here. Everything to me.",6,1,0,question
5776,Natasha," Mhm… Yes, send all the drills here. And maintenance too.",6,1,0,question
5777,Dasha, There is a lot of this drilling. One after the next.,6,1,0,question
5778,//Zhenya," Come on, send them!",6,1,0,question
5779,//Alik, [SL] It’s coming right now.,6,1,0,question
5780,Dasha, We don’t need these Chicagoans anyway. // We can do it all.,7,1,0,question
5781,//Natasha:,  [laughter] In a circle! [laughter].,7,1,0,question
5782,//Zhenya," Come on! Come on, here!",7,1,0,question
5783,Natasha," There, Zhenya, open the gates.",7,1,0,question
5784,//Zhenya, Come on!,7,1,0,question
5785,Dasha," You see, at first, we sent it to everyone, but the second time we do it we will send it to ourselves. And it will just come to them, and they will be sitting there for ten minutes like: “Ummm.”",7,1,0,question
5786,Alik, Less than a minute.,7,1,0,question
5787,Dasha, They say they come up with a million-dollar tactic now. Get ready.,7,1,0,question
5788,Alik, Thirty seconds left.,7,1,0,question
5789,Dasha, And then again for ten minutes.,7,1,0,question
5790,Natasha, [SL] Like planks. Twenty-five.,7,1,0,question
5791,Nastya, Twenty-five [laughter] twenty-five.,7,1,0,question
5792,//Zhenya, You still have to stand up after.,7,1,0,question
5793,Nastya," Come on, come on. Right. Chase. Especially me.",7,1,0,question
5794,Nastya," Chicagoans, Chicagoans! Or I’ll burst out of here like the Hulk.",7,1,0,question
5795,Zhenya, Don’t do it. It won’t work.,7,1,0,question
5796,Natasha, I wouldn’t want to. [laughter],7,1,0,question
5797,Zhenya," Three, two, one!",7,1,0,question
5798,Dasha, Heeey!,7,1,0,question
5799,Zhenya, We beat everyone.,7,1,0,question
5800,Alik, Yes!,7,1,0,question
5801,Natasha, Aren’t they supposed to tell us or what?,7,1,4,follow-me
5802,Dasha," No, this is [UI]",7,1,0,question
5803,//Natasha," Wait, can I?",7,1,4,follow-me
5804,//Alik," Well, fine, fine.",7,1,0,question
5805,//Nastya," Some want coffee, some want a bathroom.",7,1,0,question
5806,//Zhenya," So, I’m drilling again.",7,1,0,question
5807,//Nastya," So, who wants coffee? Come on.",7,1,4,follow-me
5808,Dasha to Alik," You’re the material specialist, right?",7,1,4,follow-me
5809,//Ryan to Alik, You wanna do it again?,7,1,4,follow-me
5810,Alik, Yes.,7,1,0,question
5811,Dasha to Alik," Ah, hydrogeologist and …Materials, materials, right?",7,1,4,follow-me
5812,Natasha, I am maintenance and terraforming.,7,1,0,question
5813,Alik to Ryan," Ah, yes, yes. Yes. You are right. So, twenty minutes on this. Everything is right.",7,1,0,question
5814,Alik, I am choosing…,7,1,0,question
5815,Zhenya, Oh! look! You can “soskliznyosh!” [Made up word for “slip off”],7,1,0,question
5816,Nastya, “Soskliznyosh?” Is that a new word?,7,1,4,follow-me
5817,Zhenya, You haven’t heard that one before?,7,1,4,follow-me
5818,Nastya, No.,7,1,0,question
5819,Zhenya," I know “Soskliznyosh.” In fact, that’s what they said where the wedding was.",7,1,0,question
5820,Nastya, That makes sense.,7,1,0,question
5821,Zhenya, There is also “Ponadbordeurom”,7,1,0,question
5822,Dasha, “Ponadbordeurom?”,7,1,4,follow-me
5823,Nastya, I am economizing. I said I am economizing on coffee.,7,1,0,question
5824,Dasha," No, don’t hold back!",7,1,0,question
5825,Natasha, Three scoops at least.,7,1,0,question
5826,//Dasha, I think more.,7,1,0,question
5827,Nastya, How much are you making?,7,1,4,follow-me
5828,Natasha, I am putting two scoops in the mug. Like that.,7,1,0,question
5829,Dasha," Enough, that’s enough.",7,1,0,question
5830,Natasha, Oh! They’re big!,7,1,0,question
5831,Nastya," Oh, dude. Whose is this?",7,1,4,follow-me
5832,Ryan, Uh-oh!,7,1,0,question
5833,Natasha, Uh-oh! At least it’s not liquid.,7,1,0,question
5834,Ryan, Yeah.,7,1,2,declarative question
5835,Nastya, Sorry.,7,1,0,question
5836,Zhenya, It’s fine.,7,1,0,question
5837,Natasha, [UI] camera…,7,1,0,question
5838,Nastya, Why didn’t you eat your apricot?,7,1,4,follow-me
5839,Natasha, That one fell.,7,1,0,question
5840,Nastya, What did it fall on? Not on the floor. We can wash it.,7,1,4,follow-me
5841,Dasha," Ryan, give me a knife please.",7,1,0,question
5842,Ryan, Knife.,7,1,0,question
5843,Dasha, Yes.,7,1,0,question
5844,Ryan, For you.,7,1,0,question
5845,Dasha, Yes.,7,1,0,question
5846,Dasha to Alik," “Greb,” right? Is that correct?",7,1,4,follow-me
5847,Alik, Apple.,7,1,0,question
5848,Dasha, [laughter],7,1,0,question
5849,Ryan, [UI],7,1,0,question
5850,Alik, I heard “grape.” [laughter],7,1,0,question
5851,Ryan, [laughter] [UI] Pull it together.,7,1,0,question
5852,Dasha to Alik, How do you say “khvatat?”,7,1,4,follow-me
5853,Alik, “Grab.”,7,1,0,question
5854,Dasha, “Grab.”,7,1,0,question
5855,Natasha, “Grab” like “grabli.”,7,1,0,question
5856,Dasha," And “greb” means “vinograd,” right?",7,1,4,follow-me
5857,Natasha, “Grape.”,7,1,0,question
5858,Alik, “Grape.”,7,1,0,question
5859,Dasha, “Grape.”,7,1,0,question
5860,Ryan to Nastya, [UI],7,1,0,question
5861,Nastya, My nipple?,7,1,4,follow-me
5862,Alik, What?!!,7,1,4,follow-me
5863,Ryan, Your people!!,7,1,0,question
5864,Nastya, [UI],7,1,0,question
